system@cl2pra.world> /

GRANTEE                        GRANTOR                        ROLE                                     TABLE_NAME                     PRIVILEGE                                                                                                                                                             
------------------------------ ------------------------------ ---------------------------------------- ------------------------------ ----------------------------------------                                                                                                                              
AIM_READ                       AIM_ADMINISTRATOR                                                       AIM_EXCEPTION_TBL              SELECT                                                                                                                                                                
AIM_READ                       SYS                                                                     ALL_USERS                      SELECT                                                                                                                                                                
AIM_READ                       SYSTEM                                                                  ALL_USERS                      SELECT                                                                                                                                                                
AIM_READ                       AIM_ADMINISTRATOR                                                       DB_INVALID_TBL                 SELECT                                                                                                                                                                
AIM_READ                       AIM_ADMINISTRATOR                                                       DB_INVALID_TBL2                SELECT                                                                                                                                                                
AIM_READ                       AIM_ADMINISTRATOR                                                       DB_OBJ_EXCLUDE_TBL             SELECT                                                                                                                                                                
AIM_READ                       AIM_ADMINISTRATOR                                                       DB_STATUS_TBL                  SELECT                                                                                                                                                                
AIM_READ                       AIM_ADMINISTRATOR                                                       INTERFACE_MACHINE_TBL          SELECT                                                                                                                                                                
AIM_READ                       AIM_ADMINISTRATOR                                                       INTERFACE_ORACLE_MONITOR_TBL   SELECT                                                                                                                                                                
AIM_READ                       AIM_ADMINISTRATOR                                                       INTERFACE_OSUSER_TBL           SELECT                                                                                                                                                                
AIM_READ                       AIM_ADMINISTRATOR                                                       INTERFACE_PROGRAM_TBL          SELECT                                                                                                                                                                
AIM_READ                       AIM_ADMINISTRATOR                                                       POST_DB_STATUS_TBL             SELECT                                                                                                                                                                
AIM_READ                       AIM_ADMINISTRATOR                                                       PPL_AUD                        SELECT                                                                                                                                                                
AIM_READ                       AIM_ADMINISTRATOR                                                       PPL_AUD_SESSION                SELECT                                                                                                                                                                
AIM_READ                       AIM_ADMINISTRATOR                                                       PPL_AUD_SETUP                  SELECT                                                                                                                                                                
AIM_READ                       AIM_ADMINISTRATOR                                                       SESSION_TRACKER                SELECT                                                                                                                                                                
AIM_READ                                                                                                                              CREATE SESSION                                                                                                                                                        
READER                         CL2PRA                                                                  ACCOUNT_SEGMENT                SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  ACCTS_BY_DEVICE                SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  ACCT_EXPNS_FUNCT               SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  ACCT_LOADSTUDYID_XREF          SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  ACS_TBL                        SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  ACT_RES_COLLECTIONS            SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  ACT_RFRL_DB_ACTVTY             SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  ADDRESSES                      SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  ADDRESSES_REP                  SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  AGENCIES                       SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  AGREEMENT                      SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  AIMSCNTL                       SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  AIMS_CNTL_TRAN                 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  AMR05_VENDOR_CROSS_REF         SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  AMR07_FIELD_EXCHANGE           SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  AMR71_ISSUE_CMO                SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  AMR_MARRIAGE                   SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  AMR_NEED_COMVERGE_MTR          SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  AMR_RDG_DVC                    SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  AMR_RT_INFO                    SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  ANNUAL_BASE                    SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  ANNUAL_BASE_ADJ                SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  ANNUAL_BASE_DFAULT             SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  APPIDX                         SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  APPLIANCE_PURCHASE             SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  APPLIANCE_SRVC_ACT             SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  APPL_ADVICE                    SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  APPL_ERR_LOG                   SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  APPL_EVENT_AUDIT               SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  ARCCAR                         SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  ARCHIVE_INDEXES                SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  ARCHIVE_MAINTENANCE_LOG        SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  ARCHIVE_TABLE_OPTIONS          SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  AR_NLU                         SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  ASSIST_AGCY_DTL                SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  ASSIST_AGCY_HDR                SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  AUTO_RATE_CHG_RULE             SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BA_CUST_CR_INFO                SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BA_MPT                         SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BA_PRIVACY_RELEASE_TRAN        SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BA_RESP_CUST                   SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BA_RESP_CUST_REP               SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BA_TRNSFR_HIST                 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BB_SLCT_MTH                    SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BILLED_LPC                     SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BILL_ACCT                      SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BILL_ACCT_REP                  SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BILL_ACCT_STATUS_CHANGE        SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BILL_DB                        SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BILL_FORMAT                    SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BILL_GRAPH                     SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BILL_INFO_DTL                  SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BILL_INFO_DTL_ARCHIVE          SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BILL_INFO_DTL_ARCHIVE_ALL      SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BILL_INFO_DTL_ARCHIVE_BKUP     SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BILL_INFO_DTL_BACKUP_ALL       SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BILL_INFO_HDR                  SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BILL_INFO_HDR_ARCHIVE          SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BILL_INFO_HDR_ARCHIVE_ALL      SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BILL_INFO_HDR_ARCHIVE_BKUP     SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BILL_INFO_HDR_BACKUP_ALL       SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BILL_MESSAGE_ACTIV             SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BILL_PRINT                     SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BILL_PRNT_LN_TXT               SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BILL_PRNT_REC_PRTY             SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BILL_RLSE_PERM                 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BILL_RLSE_TEMP                 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UEXLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UF7LF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UFRLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UFjLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UGaLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UH+LF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UHBLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UHsLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UI1LF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UIWLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UJcLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UKHLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UKZLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                

GRANTEE                        GRANTOR                        ROLE                                     TABLE_NAME                     PRIVILEGE                                                                                                                                                             
------------------------------ ------------------------------ ---------------------------------------- ------------------------------ ----------------------------------------                                                                                                                              
READER                         CL2PRA                                                                  BIN$8W/C0UKxLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UL3LF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0ULQLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UM0LF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UMiLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UNMLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UNrLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UO9LF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UOSLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UPPLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UPnLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UQGLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UQtLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0URYLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0URqLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0USCLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UShLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UTILF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UTzLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UU8LF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UUFLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UUdLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UVjLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UW4LF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UWOLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UWgLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UX+LF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
